Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
182,CA-2026-100181,2024-06-24,2024-06-27,Standard Class,Co-10647,Consumer,United States,Ohio,East,Office Supplies,Binders,120.27,1,0.2,-11.38
183,CA-2026-100182,2024-06-25,2024-06-26,Standard Class,Ho-10231,Home Office,United States,Texas,Central,Furniture,Chairs,88.83,3,0.0,88.62
184,CA-2026-100183,2024-06-26,2024-06-28,Standard Class,Ho-10423,Home Office,United States,Indiana,Central,Office Supplies,Paper,163.14,1,0.0,13.45
185,CA-2026-100184,2024-06-27,2024-06-29,Standard Class,Co-10957,Consumer,United States,Virginia,South,Technology,Accessories,24.16,8,0.0,63.18
186,CA-2026-100185,2024-06-28,2024-07-02,Second Class,Ho-10231,Home Office,United States,Illinois,Central,Technology,Accessories,287.65,1,0.0,43.58
187,CA-2026-100186,2024-06-29,2024-07-04,Standard Class,Co-10620,Consumer,United States,North Carolina,South,Furniture,Furnishings,179.66,5,0.0,183.72
188,CA-2026-100187,2024-06-30,2024-07-01,Standard Class,Co-10129,Consumer,United States,Indiana,Central,Furniture,Furnishings,46.3,9,0.0,117.74
189,CA-2026-100188,2024-06-30,2024-07-01,Second Class,Co-10726,Consumer,United States,Pennsylvania,East,Technology,Phones,46.71,7,0.5,31.96
190,CA-2026-100189,2024-07-01,2024-07-04,Standard Class,Co-10400,Consumer,United States,Florida,South,Technology,Phones,45.73,4,0.0,7.1
191,CA-2026-100190,2024-07-02,2024-07-04,Second Class,Co-10103,Corporate,United States,Arizona,West,Furniture,Tables,16.74,9,0.0,16.3
192,CA-2026-100191,2024-07-03,2024-07-08,Standard Class,Co-10424,Consumer,United States,Pennsylvania,East,Office Supplies,Paper,182.25,9,0.2,369.81
193,CA-2026-100192,2024-07-04,2024-07-08,Standard Class,Co-10608,Consumer,United States,Georgia,South,Office Supplies,Paper,371.95,2,0.0,18.0
194,CA-2026-100193,2024-07-05,2024-07-07,First Class,Co-10336,Corporate,United States,Virginia,South,Technology,Accessories,8.53,6,0.2,1.35
195,CA-2026-100194,2024-07-06,2024-07-10,Second Class,Co-10634,Corporate,United States,Arizona,West,Furniture,Chairs,15.05,4,0.2,-6.87
196,CA-2026-100195,2024-07-07,2024-07-10,Second Class,Co-10115,Consumer,United States,Georgia,South,Furniture,Chairs,175.09,8,0.3,341.95
197,CA-2026-100196,2024-07-08,2024-07-11,Standard Class,Co-10633,Corporate,United States,Texas,Central,Office Supplies,Art,347.4,7,0.0,-353.53
198,CA-2026-100197,2024-07-09,2024-07-10,Standard Class,Co-10683,Consumer,United States,Oregon,West,Furniture,Tables,84.12,7,0.1,100.12
199,CA-2026-100198,2024-07-10,2024-07-15,Standard Class,Co-10915,Corporate,United States,Massachusetts,East,Office Supplies,Storage,91.04,9,0.0,39.26
200,CA-2026-100199,2024-07-11,2024-07-15,Standard Class,Co-10545,Corporate,United States,New York,East,Office Supplies,Art,186.44,5,0.1,36.39
201,CA-2026-100200,2024-07-12,2024-07-14,First Class,Ho-10602,Home Office,United States,Illinois,Central,Office Supplies,Storage,69.1,6,0.0,86.13
202,CA-2026-100201,2024-07-13,2024-07-16,Standard Class,Co-10329,Consumer,United States,Pennsylvania,East,Office Supplies,Art,10.39,1,0.0,-1.66
203,CA-2026-100202,2024-07-14,2024-07-15,Same Day,Co-10206,Consumer,United States,North Carolina,South,Office Supplies,Paper,270.78,6,0.0,253.81
204,CA-2026-100203,2024-07-15,2024-07-16,Standard Class,Co-10819,Consumer,United States,Virginia,South,Furniture,Chairs,201.51,2,0.0,106.08
205,CA-2026-100204,2024-07-16,2024-07-20,Standard Class,Co-10488,Consumer,United States,Michigan,Central,Office Supplies,Storage,178.86,6,0.2,254.92
206,CA-2026-100205,2024-07-17,2024-07-20,Standard Class,Co-10819,Consumer,United States,New York,East,Technology,Copiers,275.71,9,0.2,-193.91
207,CA-2026-100206,2024-07-18,2024-07-23,First Class,Ho-10362,Home Office,United States,Pennsylvania,East,Office Supplies,Art,229.93,8,0.1,560.3
208,CA-2026-100207,2024-07-19,2024-07-22,Second Class,Co-10662,Consumer,United States,Texas,Central,Furniture,Chairs,51.1,9,0.0,89.08
209,CA-2026-100208,2024-07-20,2024-07-24,First Class,Co-10164,Consumer,United States,Arizona,West,Furniture,Bookcases,91.92,8,0.2,193.61
210,CA-2026-100209,2024-07-21,2024-07-25,Second Class,Co-10364,Corporate,United States,Pennsylvania,East,Furniture,Bookcases,31.96,3,0.0,8.74
211,CA-2026-100210,2024-07-22,2024-07-25,Second Class,Co-10437,Consumer,United States,Arizona,West,Office Supplies,Binders,32.82,8,0.3,23.01
212,CA-2026-100211,2024-07-23,2024-07-27,First Class,Co-10400,Corporate,United States,Ohio,East,Office Supplies,Art,230.52,6,0.3,340.24
213,CA-2026-100212,2024-07-24,2024-07-27,Standard Class,Co-10477,Consumer,United States,Massachusetts,East,Office Supplies,Binders,396.23,6,0.0,808.18
214,CA-2026-100213,2024-07-25,2024-07-27,Standard Class,Co-10274,Consumer,United States,Massachusetts,East,Furniture,Chairs,662.93,6,0.2,219.23
215,CA-2026-100214,2024-07-26,2024-07-29,Standard Class,Co-10251,Consumer,United States,Ohio,East,Furniture,Tables,202.96,3,0.0,-21.53
216,CA-2026-100215,2024-07-27,2024-07-30,Same Day,Co-10575,Consumer,United States,Florida,South,Office Supplies,Binders,45.69,1,0.0,1.64
217,CA-2026-100216,2024-07-28,2024-08-01,First Class,Ho-10365,Home Office,United States,Oregon,West,Office Supplies,Art,27.33,4,0.0,3.57
218,CA-2026-100217,2024-07-29,2024-08-02,Standard Class,Co-10428,Consumer,United States,Oregon,West,Furniture,Chairs,340.17,6,0.0,-56.9
219,CA-2026-100218,2024-07-30,2024-07-31,Second Class,Co-10915,Corporate,United States,Massachusetts,East,Office Supplies,Binders,177.91,2,0.2,-11.06
220,CA-2026-100219,2024-07-30,2024-07-31,First Class,Co-10262,Consumer,United States,New York,East,Furniture,Furnishings,197.62,7,0.0,438.02
221,CA-2026-100220,2024-07-31,2024-08-02,Standard Class,Co-10537,Consumer,United States,Washington,West,Technology,Phones,309.16,7,0.0,-342.11
222,CA-2026-100221,2024-08-01,2024-08-02,Standard Class,Ho-10442,Home Office,United States,Georgia,South,Technology,Copiers,247.99,4,0.0,204.91
223,CA-2026-100222,2024-08-02,2024-08-05,First Class,Co-10466,Consumer,United States,Texas,Central,Furniture,Tables,364.71,4,0.2,-112.4
224,CA-2026-100223,2024-08-03,2024-08-07,Standard Class,Co-10564,Corporate,United States,Michigan,Central,Furniture,Chairs,16.57,1,0.3,0.08
225,CA-2026-100224,2024-08-04,2024-08-05,Second Class,Ho-10849,Home Office,United States,Oregon,West,Office Supplies,Binders,280.29,2,0.2,-73.13
226,CA-2026-100225,2024-08-05,2024-08-06,Standard Class,Co-10298,Corporate,United States,Ohio,East,Furniture,Bookcases,385.56,9,0.1,-118.72
227,CA-2026-100226,2024-08-06,2024-08-08,First Class,Ho-10599,Home Office,United States,Ohio,East,Office Supplies,Paper,72.41,8,0.0,151.22
228,CA-2026-100227,2024-08-07,2024-08-09,Same Day,Co-10115,Consumer,United States,Virginia,South,Technology,Machines,209.58,8,0.0,554.98
229,CA-2026-100228,2024-08-08,2024-08-11,First Class,Co-10920,Consumer,United States,Texas,Central,Office Supplies,Paper,80.42,9,0.0,-48.55
230,CA-2026-100229,2024-08-09,2024-08-13,Standard Class,Co-10395,Consumer,United States,Florida,South,Technology,Machines,638.88,7,0.0,349.4
231,CA-2026-100230,2024-08-10,2024-08-12,First Class,Co-10967,Corporate,United States,Texas,Central,Office Supplies,Paper,11.8,9,0.1,7.86
232,CA-2026-100231,2024-08-11,2024-08-12,First Class,Ho-10610,Home Office,United States,Oregon,West,Furniture,Furnishings,178.4,2,0.0,115.66
233,CA-2026-100232,2024-08-12,2024-08-16,Standard Class,Co-10887,Consumer,United States,Indiana,Central,Office Supplies,Storage,41.43,6,0.2,51.24
234,CA-2026-100233,2024-08-13,2024-08-17,First Class,Co-10338,Corporate,United States,Georgia,South,Office Supplies,Storage,254.11,3,0.0,82.21
235,CA-2026-100234,2024-08-14,2024-08-15,Standard Class,Co-10680,Consumer,United States,Georgia,South,Office Supplies,Paper,43.69,6,0.0,53.07
236,CA-2026-100235,2024-08-15,2024-08-17,Standard Class,Co-10400,Corporate,United States,Florida,South,Furniture,Bookcases,58.68,3,0.0,54.29
237,CA-2026-100236,2024-08-16,2024-08-17,Standard Class,Co-10105,Consumer,United States,Oregon,West,Furniture,Tables,141.39,8,0.2,-175.8
238,CA-2026-100237,2024-08-17,2024-08-21,Standard Class,Ho-10319,Home Office,United States,Illinois,Central,Technology,Copiers,497.63,4,0.2,66.46
239,CA-2026-100238,2024-08-18,2024-08-23,Standard Class,Co-10865,Corporate,United States,Michigan,Central,Furniture,Furnishings,52.58,6,0.3,76.04
240,CA-2026-100239,2024-08-19,2024-08-24,Second Class,Co-10552,Consumer,United States,North Carolina,South,Technology,Machines,36.15,9,0.0,79.45
241,CA-2026-100240,2024-08-20,2024-08-23,Standard Class,Co-10532,Consumer,United States,Michigan,Central,Technology,Machines,289.57,2,0.5,36.4
242,CA-2026-100241,2024-08-21,2024-08-22,Second Class,Co-10906,Consumer,United States,Massachusetts,East,Office Supplies,Appliances,143.88,2,0.0,33.89
243,CA-2026-100242,2024-08-22,2024-08-23,Standard Class,Co-10969,Consumer,United States,Massachusetts,East,Office Supplies,Art,490.6,7,0.0,29.75
244,CA-2026-100243,2024-08-23,2024-08-26,Standard Class,Co-10485,Consumer,United States,New York,East,Office Supplies,Appliances,36.71,2,0.5,4.12
245,CA-2026-100244,2024-08-24,2024-08-27,Standard Class,Ho-10718,Home Office,United States,Michigan,Central,Technology,Accessories,212.65,2,0.0,82.18
246,CA-2026-100245,2024-08-25,2024-08-28,Second Class,Co-10394,Corporate,United States,Washington,West,Furniture,Tables,58.02,4,0.1,10.66
247,CA-2026-100246,2024-08-26,2024-08-30,Standard Class,Co-10217,Corporate,United States,Washington,West,Office Supplies,Paper,39.1,9,0.0,80.41
248,CA-2026-100247,2024-08-27,2024-08-28,Second Class,Co-10504,Consumer,United States,Oregon,West,Office Supplies,Paper,235.04,8,0.0,595.57
249,CA-2026-100248,2024-08-28,2024-09-01,First Class,Ho-10779,Home Office,United States,Washington,West,Office Supplies,Paper,185.13,2,0.3,-27.78
250,CA-2026-100249,2024-08-29,2024-09-01,Second Class,Co-10862,Corporate,United States,Massachusetts,East,Office Supplies,Binders,286.16,8,0.0,162.37
251,CA-2026-100250,2024-08-29,2024-08-30,Standard Class,Co-10693,Consumer,United States,Pennsylvania,East,Office Supplies,Binders,79.06,4,0.1,12.75
252,CA-2026-100251,2024-08-30,2024-09-03,Standard Class,Co-10665,Corporate,United States,Florida,South,Office Supplies,Appliances,123.83,2,0.0,52.62
253,CA-2026-100252,2024-08-31,2024-09-04,First Class,Co-10851,Corporate,United States,Indiana,Central,Technology,Copiers,109.0,7,0.1,-34.39
254,CA-2026-100253,2024-09-01,2024-09-04,Standard Class,Co-10977,Consumer,United States,Indiana,Central,Furniture,Furnishings,833.15,6,0.0,920.55
255,CA-2026-100254,2024-09-02,2024-09-03,First Class,Co-10111,Consumer,United States,Arizona,West,Technology,Accessories,74.13,5,0.0,121.01
256,CA-2026-100255,2024-09-03,2024-09-06,Standard Class,Co-10308,Consumer,United States,Ohio,East,Office Supplies,Art,74.86,1,0.0,3.81
257,CA-2026-100256,2024-09-04,2024-09-05,First Class,Co-10264,Consumer,United States,Oregon,West,Technology,Machines,92.56,2,0.0,64.16
258,CA-2026-100257,2024-09-05,2024-09-10,Second Class,Ho-10977,Home Office,United States,Virginia,South,Office Supplies,Paper,171.3,8,0.3,379.78
259,CA-2026-100258,2024-09-06,2024-09-08,Same Day,Ho-10393,Home Office,United States,Michigan,Central,Office Supplies,Storage,63.16,1,0.0,-8.61
260,CA-2026-100259,2024-09-07,2024-09-09,Standard Class,Co-10618,Corporate,United States,Illinois,Central,Furniture,Tables,498.7,3,0.0,-90.02
261,CA-2026-100260,2024-09-08,2024-09-10,Second Class,Co-10177,Consumer,United States,Oregon,West,Technology,Accessories,66.76,2,0.0,49.43
262,CA-2026-100261,2024-09-09,2024-09-12,Standard Class,Co-10533,Consumer,United States,Georgia,South,Furniture,Tables,457.32,5,0.0,857.47
263,CA-2026-100262,2024-09-10,2024-09-15,Standard Class,Co-10676,Corporate,United States,Indiana,Central,Technology,Copiers,26.85,4,0.2,-12.15
264,CA-2026-100263,2024-09-11,2024-09-12,Second Class,Co-10713,Corporate,United States,Florida,South,Technology,Phones,218.75,7,0.5,-146.24
265,CA-2026-100264,2024-09-12,2024-09-16,First Class,Co-10968,Consumer,United States,Florida,South,Furniture,Tables,480.0,5,0.0,-248.02
266,CA-2026-100265,2024-09-13,2024-09-14,Same Day,Co-10911,Corporate,United States,California,West,Furniture,Chairs,41.96,8,0.3,93.43
267,CA-2026-100266,2024-09-14,2024-09-18,Second Class,Ho-10898,Home Office,United States,Pennsylvania,East,Office Supplies,Appliances,695.46,4,0.0,-255.93
268,CA-2026-100267,2024-09-15,2024-09-16,Standard Class,Co-10782,Consumer,United States,Oregon,West,Furniture,Furnishings,125.62,6,0.0,76.52
269,CA-2026-100268,2024-09-16,2024-09-21,Standard Class,Co-10176,Consumer,United States,New York,East,Technology,Copiers,587.7,4,0.1,653.86
270,CA-2026-100269,2024-09-17,2024-09-21,Second Class,Co-10147,Corporate,United States,Virginia,South,Furniture,Bookcases,230.91,2,0.0,-86.71
271,CA-2026-100270,2024-09-18,2024-09-21,Standard Class,Co-10866,Consumer,United States,New York,East,Furniture,Furnishings,76.79,1,0.1,11.24
272,CA-2026-100271,2024-09-19,2024-09-20,Standard Class,Co-10181,Consumer,United States,Florida,South,Technology,Machines,46.73,1,0.3,-1.11
273,CA-2026-100272,2024-09-20,2024-09-21,Standard Class,Co-10994,Consumer,United States,Michigan,Central,Office Supplies,Appliances,77.41,8,0.0,196.56
274,CA-2026-100273,2024-09-21,2024-09-25,Standard Class,Co-10820,Consumer,United States,Michigan,Central,Technology,Accessories,24.53,4,0.3,-2.06
275,CA-2026-100274,2024-09-22,2024-09-25,Standard Class,Co-10308,Corporate,United States,Michigan,Central,Office Supplies,Storage,36.07,5,0.2,30.6
276,CA-2026-100275,2024-09-23,2024-09-26,Standard Class,Co-10544,Corporate,United States,Washington,West,Office Supplies,Binders,27.11,8,0.0,44.36
277,CA-2026-100276,2024-09-24,2024-09-29,Standard Class,Co-10695,Consumer,United States,Washington,West,Office Supplies,Art,114.96,7,0.1,-48.6
278,CA-2026-100277,2024-09-25,2024-09-28,Standard Class,Ho-10621,Home Office,United States,Florida,South,Office Supplies,Paper,322.51,8,0.0,-462.15
279,CA-2026-100278,2024-09-26,2024-09-29,Same Day,Ho-10128,Home Office,United States,Michigan,Central,Office Supplies,Art,35.49,8,0.5,6.47
280,CA-2026-100279,2024-09-27,2024-09-30,Standard Class,Ho-10403,Home Office,United States,California,West,Office Supplies,Binders,32.93,6,0.1,-4.71
281,CA-2026-100280,2024-09-28,2024-09-30,Standard Class,Co-10564,Consumer,United States,Indiana,Central,Office Supplies,Art,211.24,2,0.0,120.57
282,CA-2026-100281,2024-09-28,2024-10-03,Second Class,Co-10601,Consumer,United States,Arizona,West,Furniture,Chairs,48.93,6,0.0,82.27
283,CA-2026-100282,2024-09-29,2024-09-30,Standard Class,Ho-10545,Home Office,United States,Ohio,East,Office Supplies,Appliances,25.54,1,0.1,1.71
284,CA-2026-100283,2024-09-30,2024-10-04,First Class,Co-10727,Corporate,United States,Ohio,East,Furniture,Tables,41.51,1,0.0,6.8
285,CA-2026-100284,2024-10-01,2024-10-02,Second Class,Co-10589,Consumer,United States,Indiana,Central,Office Supplies,Binders,519.7,3,0.0,253.44
286,CA-2026-100285,2024-10-02,2024-10-07,Standard Class,Co-10880,Consumer,United States,Georgia,South,Furniture,Furnishings,349.6,3,0.0,310.75
287,CA-2026-100286,2024-10-03,2024-10-07,Standard Class,Co-10527,Consumer,United States,Washington,West,Office Supplies,Binders,92.41,5,0.0,25.41
288,CA-2026-100287,2024-10-04,2024-10-09,First Class,Ho-10658,Home Office,United States,Washington,West,Office Supplies,Appliances,218.32,1,0.0,-7.58
289,CA-2026-100288,2024-10-05,2024-10-08,First Class,Co-10458,Corporate,United States,Ohio,East,Furniture,Furnishings,159.12,6,0.0,-39.12
290,CA-2026-100289,2024-10-06,2024-10-10,Standard Class,Co-10190,Consumer,United States,Massachusetts,East,Furniture,Furnishings,231.1,7,0.0,196.9
291,CA-2026-100290,2024-10-07,2024-10-10,Second Class,Co-10152,Consumer,United States,Florida,South,Furniture,Furnishings,234.56,3,0.1,44.01
292,CA-2026-100291,2024-10-08,2024-10-09,Standard Class,Co-10829,Corporate,United States,Georgia,South,Office Supplies,Binders,203.17,4,0.0,52.07
293,CA-2026-100292,2024-10-09,2024-10-10,Same Day,Ho-10959,Home Office,United States,Georgia,South,Technology,Accessories,66.88,3,0.0,-29.16
294,CA-2026-100293,2024-10-10,2024-10-14,Standard Class,Co-10688,Consumer,United States,Texas,Central,Furniture,Chairs,12.96,1,0.0,3.0
295,CA-2026-100294,2024-10-11,2024-10-15,First Class,Co-10303,Corporate,United States,Ohio,East,Office Supplies,Appliances,126.6,8,0.0,-72.68
296,CA-2026-100295,2024-10-12,2024-10-17,Second Class,Ho-10655,Home Office,United States,Texas,Central,Office Supplies,Paper,448.23,2,0.0,-73.36
297,CA-2026-100296,2024-10-13,2024-10-18,Second Class,Co-10255,Consumer,United States,Massachusetts,East,Office Supplies,Art,173.56,1,0.0,8.27
298,CA-2026-100297,2024-10-14,2024-10-17,Standard Class,Co-10101,Corporate,United States,Pennsylvania,East,Technology,Accessories,362.22,8,0.0,-183.52
299,CA-2026-100298,2024-10-15,2024-10-19,Standard Class,Co-10456,Consumer,United States,Arizona,West,Office Supplies,Art,961.49,7,0.2,809.35
300,CA-2026-100299,2024-10-16,2024-10-17,Standard Class,Co-10924,Corporate,United States,Pennsylvania,East,Office Supplies,Art,40.73,7,0.2,5.22
301,CA-2026-100300,2024-10-17,2024-10-22,Standard Class,Co-10668,Corporate,United States,New York,East,Furniture,Bookcases,240.39,4,0.2,53.35
302,CA-2026-100301,2024-10-18,2024-10-23,Standard Class,Co-10901,Corporate,United States,Illinois,Central,Furniture,Tables,229.35,9,0.2,201.96
303,CA-2026-100302,2024-10-19,2024-10-20,Second Class,Co-10157,Corporate,United States,Massachusetts,East,Furniture,Bookcases,786.96,6,0.1,-330.95
304,CA-2026-100303,2024-10-20,2024-10-25,Standard Class,Co-10353,Consumer,United States,Illinois,Central,Furniture,Bookcases,853.12,2,0.0,-181.8
305,CA-2026-100304,2024-10-21,2024-10-24,Standard Class,Ho-10279,Home Office,United States,Florida,South,Office Supplies,Art,237.11,1,0.1,70.05
306,CA-2026-100305,2024-10-22,2024-10-26,Same Day,Co-10592,Corporate,United States,Pennsylvania,East,Office Supplies,Binders,60.84,1,0.0,3.66
307,CA-2026-100306,2024-10-23,2024-10-24,First Class,Co-10768,Consumer,United States,Ohio,East,Office Supplies,Art,325.45,9,0.1,124.57
308,CA-2026-100307,2024-10-24,2024-10-28,First Class,Co-10134,Corporate,United States,Indiana,Central,Furniture,Tables,27.64,4,0.2,-15.8
309,CA-2026-100308,2024-10-25,2024-10-30,Same Day,Co-10174,Corporate,United States,Georgia,South,Furniture,Furnishings,308.46,5,0.0,152.36
310,CA-2026-100309,2024-10-26,2024-10-31,Standard Class,Co-10388,Consumer,United States,California,West,Office Supplies,Storage,487.03,3,0.0,193.6
311,CA-2026-100310,2024-10-27,2024-10-28,Standard Class,Ho-10470,Home Office,United States,North Carolina,South,Technology,Accessories,101.52,4,0.0,54.94
312,CA-2026-100311,2024-10-28,2024-10-31,Second Class,Ho-10686,Home Office,United States,Michigan,Central,Furniture,Furnishings,204.19,8,0.1,329.64
313,CA-2026-100312,2024-10-29,2024-10-31,Second Class,Co-10428,Consumer,United States,Georgia,South,Technology,Phones,117.47,4,0.1,-39.55
314,CA-2026-100313,2024-10-29,2024-10-30,Standard Class,Ho-10689,Home Office,United States,Illinois,Central,Office Supplies,Appliances,120.17,9,0.3,-36.84
315,CA-2026-100314,2024-10-30,2024-11-01,First Class,Co-10866,Consumer,United States,Illinois,Central,Office Supplies,Art,79.32,9,0.0,204.48
316,CA-2026-100315,2024-10-31,2024-11-02,Standard Class,Co-10876,Consumer,United States,Arizona,West,Office Supplies,Binders,292.21,6,0.2,516.58
317,CA-2026-100316,2024-11-01,2024-11-04,Standard Class,Co-10403,Consumer,United States,Ohio,East,Furniture,Furnishings,555.33,2,0.0,-131.55
318,CA-2026-100317,2024-11-02,2024-11-04,Standard Class,Ho-10678,Home Office,United States,Michigan,Central,Furniture,Furnishings,570.2,7,0.3,275.46
319,CA-2026-100318,2024-11-03,2024-11-05,Standard Class,Co-10320,Corporate,United States,Texas,Central,Office Supplies,Storage,43.42,9,0.0,-27.94
320,CA-2026-100319,2024-11-04,2024-11-07,Standard Class,Co-10263,Consumer,United States,Arizona,West,Office Supplies,Appliances,420.48,6,0.0,-413.64
321,CA-2026-100320,2024-11-05,2024-11-07,Standard Class,Co-10579,Consumer,United States,Texas,Central,Technology,Copiers,272.45,3,0.0,-3.84
322,CA-2026-100321,2024-11-06,2024-11-08,First Class,Co-10554,Corporate,United States,Ohio,East,Office Supplies,Storage,63.29,7,0.2,-40.33
323,CA-2026-100322,2024-11-07,2024-11-09,Standard Class,Co-10474,Consumer,United States,California,West,Furniture,Tables,18.93,5,0.5,10.69
324,CA-2026-100323,2024-11-08,2024-11-09,Standard Class,Ho-10319,Home Office,United States,Ohio,East,Office Supplies,Art,67.39,1,0.0,8.1
325,CA-2026-100324,2024-11-09,2024-11-10,First Class,Ho-10783,Home Office,United States,Ohio,East,Furniture,Bookcases,491.56,3,0.0,-167.67
326,CA-2026-100325,2024-11-10,2024-11-11,Same Day,Co-10353,Corporate,United States,California,West,Office Supplies,Appliances,205.58,5,0.3,-139.92
327,CA-2026-100326,2024-11-11,2024-11-14,First Class,Ho-10821,Home Office,United States,Texas,Central,Office Supplies,Storage,260.35,7,0.0,519.21
328,CA-2026-100327,2024-11-12,2024-11-17,First Class,Co-10287,Consumer,United States,Pennsylvania,East,Technology,Phones,64.45,3,0.1,-16.41
329,CA-2026-100328,2024-11-13,2024-11-15,Second Class,Ho-10290,Home Office,United States,Pennsylvania,East,Office Supplies,Storage,259.16,6,0.0,254.59
330,CA-2026-100329,2024-11-14,2024-11-16,Standard Class,Co-10488,Corporate,United States,Pennsylvania,East,Office Supplies,Appliances,10.7,5,0.0,0.12
331,CA-2026-100330,2024-11-15,2024-11-18,Standard Class,Co-10314,Corporate,United States,Ohio,East,Office Supplies,Storage,99.1,1,0.2,11.99
332,CA-2026-100331,2024-11-16,2024-11-18,Standard Class,Co-10474,Consumer,United States,California,West,Technology,Copiers,202.1,6,0.2,-10.29
333,CA-2026-100332,2024-11-17,2024-11-18,Standard Class,Ho-10185,Home Office,United States,Arizona,West,Furniture,Furnishings,36.59,8,0.0,-43.27
334,CA-2026-100333,2024-11-18,2024-11-23,Standard Class,Co-10573,Consumer,United States,Georgia,South,Furniture,Bookcases,351.33,1,0.0,-23.27
335,CA-2026-100334,2024-11-19,2024-11-23,Second Class,Co-10717,Consumer,United States,Virginia,South,Furniture,Tables,58.58,2,0.2,-8.17
336,CA-2026-100335,2024-11-20,2024-11-22,Standard Class,Co-10943,Consumer,United States,New York,East,Furniture,Chairs,216.27,4,0.0,49.15
337,CA-2026-100336,2024-11-21,2024-11-22,Standard Class,Co-10907,Corporate,United States,Michigan,Central,Office Supplies,Appliances,108.91,2,0.3,29.73
338,CA-2026-100337,2024-11-22,2024-11-26,Standard Class,Co-10630,Corporate,United States,Massachusetts,East,Office Supplies,Appliances,186.29,9,0.0,-69.94
339,CA-2026-100338,2024-11-23,2024-11-28,Second Class,Co-10146,Corporate,United States,Indiana,Central,Office Supplies,Paper,27.73,8,0.0,-42.76
340,CA-2026-100339,2024-11-24,2024-11-28,Standard Class,Ho-10164,Home Office,United States,Pennsylvania,East,Furniture,Bookcases,8.41,8,0.3,5.24
341,CA-2026-100340,2024-11-25,2024-11-26,First Class,Co-10574,Consumer,United States,North Carolina,South,Office Supplies,Storage,485.62,4,0.1,285.76
342,CA-2026-100341,2024-11-26,2024-11-30,Standard Class,Co-10245,Corporate,United States,North Carolina,South,Office Supplies,Appliances,67.84,5,0.0,128.12
343,CA-2026-100342,2024-11-27,2024-11-30,Standard Class,Co-10897,Consumer,United States,Michigan,Central,Office Supplies,Paper,347.6,4,0.1,192.31
344,CA-2026-100343,2024-11-28,2024-12-02,Standard Class,Ho-10481,Home Office,United States,New York,East,Office Supplies,Binders,1472.8,9,0.0,1096.25
345,CA-2026-100344,2024-11-28,2024-11-30,First Class,Ho-10165,Home Office,United States,Texas,Central,Office Supplies,Appliances,52.51,2,0.0,15.13
346,CA-2026-100345,2024-11-29,2024-12-01,Standard Class,Co-10616,Corporate,United States,North Carolina,South,Furniture,Furnishings,66.62,8,0.5,95.06
347,CA-2026-100346,2024-11-30,2024-12-03,Second Class,Co-10192,Corporate,United States,Pennsylvania,East,Furniture,Chairs,222.45,2,0.2,105.72
348,CA-2026-100347,2024-12-01,2024-12-02,Standard Class,Co-10964,Consumer,United States,Pennsylvania,East,Technology,Phones,678.06,1,0.1,-3.79
349,CA-2026-100348,2024-12-02,2024-12-04,Standard Class,Co-10525,Consumer,United States,Indiana,Central,Technology,Copiers,499.95,3,0.0,-86.46
350,CA-2026-100349,2024-12-03,2024-12-08,First Class,Ho-10567,Home Office,United States,Washington,West,Office Supplies,Binders,144.78,9,0.0,-55.27
351,CA-2026-100350,2024-12-04,2024-12-06,Second Class,Co-10193,Consumer,United States,Indiana,Central,Furniture,Furnishings,322.06,3,0.0,99.18
352,CA-2026-100351,2024-12-05,2024-12-07,Second Class,Co-10717,Consumer,United States,Florida,South,Office Supplies,Appliances,34.18,9,0.0,75.81
353,CA-2026-100352,2024-12-06,2024-12-07,First Class,Co-10232,Consumer,United States,Georgia,South,Office Supplies,Storage,763.3,7,0.2,435.7
354,CA-2026-100353,2024-12-07,2024-12-11,First Class,Ho-10533,Home Office,United States,Georgia,South,Office Supplies,Binders,671.82,1,0.0,-107.04
355,CA-2026-100354,2024-12-08,2024-12-10,Second Class,Co-10440,Consumer,United States,Georgia,South,Furniture,Furnishings,40.76,5,0.2,38.18
356,CA-2026-100355,2024-12-09,2024-12-12,First Class,Co-10413,Consumer,United States,Georgia,South,Furniture,Tables,76.17,9,0.0,194.4
357,CA-2026-100356,2024-12-10,2024-12-14,Second Class,Co-10690,Corporate,United States,Arizona,West,Office Supplies,Art,26.11,3,0.0,-2.06
358,CA-2026-100357,2024-12-11,2024-12-16,Second Class,Ho-10311,Home Office,United States,Massachusetts,East,Office Supplies,Binders,68.41,9,0.0,122.2
359,CA-2026-100358,2024-12-12,2024-12-13,Second Class,Co-10619,Consumer,United States,Illinois,Central,Furniture,Chairs,343.52,5,0.0,96.11
360,CA-2026-100359,2024-12-13,2024-12-18,Second Class,Co-10258,Consumer,United States,Indiana,Central,Furniture,Tables,100.06,9,0.0,300.3
361,CA-2026-100360,2024-12-14,2024-12-18,Standard Class,Co-10367,Consumer,United States,North Carolina,South,Office Supplies,Binders,23.51,6,0.5,21.66
362,CA-2026-100361,2024-12-15,2024-12-19,First Class,Co-10760,Consumer,United States,Illinois,Central,Technology,Phones,88.78,9,0.0,92.09
363,CA-2026-100362,2024-12-16,2024-12-20,First Class,Co-10961,Consumer,United States,Georgia,South,Technology,Phones,801.74,7,0.3,844.25
